Title,description,authors,publishedDate,categories,pages_count,price,shop_id,stock
The Tale of Custard the Dragon,"In this humorous poem, Custard the cowardly dragon saves the day when a pirate threatens Belinda and her pet animals.",Ogden Nash,1998-04-01,Juvenile Nonfiction,186,80.76,fiction_boutique,True
Quentin Durward (Waverly novels),"Quentin Durward (first published in 1823), Scott's first ""European"" novel, was an experiment in transferring the historical romance to foreign soil. Fifteenth-century France, the French Revolution, and contemporary Britain all come together in this sharp-eyed novel of political expediency and intrigue. Quentin Durward is a young adventurer and soldier of the Scottish guards seeking fame and fortune in the France of Louis XI (1461-1483). Embarking upon a dangerous journey through the forest of the Ardennes seeking a name, a partner (there is a romance involving his love for Isabelle, Countess of Croye), and a position in the world, he knows little and understands less, but Scott represents his ignorance and naivete as useful to ""the most sagacious prince in Europe"" who needs servants motivated solely by the desire for coin and credit and lacking any interest in France, which would interfere with the execution of his political aims. Meanwhile, the Machiavellian King Louis XI of France, maneuvers his realm out of the hands of feudal barons and into centralized control -- which Scott believed to characterize the modern state. In Quentin Durward Scott studies the first modern state in the process of destroying the European feudal system at a time when the feudal system, which had been the sinews and nerves of national defense, and the spirit of chivalry, by which, began to be innovated upon and abandoned by those grosser characters, who centered their happiness in materialism. The reception accorded Quentin Durward astounded Scott, his friends and his publishers. France, Germany and Italy went mad over him, realizing then, as now, that this miracle worker had given to European literature an unsurpassed picture of Louis XI and his age. His fame, the world over, was thenceforth permanently fixed. It was cheering news for Scott. - Publisher.",Walter Scott,2007,Fiction,141,55.07,fiction_boutique,False
The Patience of Rivers: A Novel,"Working at the family campgrounds along the Delaware River during the summer of 1969, Nick Lauria witnesses the changes taking place throughout the country, while his parents struggle to protect themselves from the secret dealings of their business partner. 15,000 first printing.",Joseph Freda,2003,Fiction,227,18.81,fiction_boutique,False
None shall look back,Grim novel of the Civil War featuring Forrest's cavalry.,Caroline Gordon,1992-01-01,Fiction,197,149.94,fiction_boutique,True
The Diary of a Young Girl,Abridged version of a Jewish girl's record of how her family hid from Nazi occupiers in World War II Holland.,"Anne Frank, Mark Falstein",1995-12-01,Juvenile Nonfiction,255,145.34,fiction_boutique,True
Journey Through the Old Testament,"New Testament, Student Text for Grades 9 & 10",Harcourt Religion Publishers,2008-09-01,Juvenile Nonfiction,243,61.64,fiction_boutique,True
"The Ding Dong school book,","A little boy has a lot of explaining to do when a gorilla makes a mess of his house...and that's not even the BAD news! Ding Dong! Aha! That must be the pizza we ordered—MMMM!—the great BIG one with extra cheese. Hang on...that's no pizza! It's a great big GORILLA and he's here to have...FUN! Ding Dong! Gorilla! is a story that grows louder and bolder with every page. This fabulously funny, contemporary tall tale is filled with unexpected twists and turns that will have readers laughing out loud. A surefire hit to be shared again and again.",Michelle Robinson,2013-09-03,Juvenile Fiction,191,138.38,fiction_boutique,False
A Mob of Meerkats (Animal Groups),"Describes the physical characteristics, behavior, habitat, and group life of meerkats.",Heidi Moore,2004,Juvenile Nonfiction,221,145.32,fiction_boutique,True
Skinner's Trail,"A gangland killing sets Edinburgh's police chief on a deadly quest... Skinner is on the trail of organised crime and a cold-blooded killer in Skinner's Trail, the gripping third novel in Quintin Jardine's bestselling crime series. Perfect for fans of Ian Rankin and James Oswald. 'Engrossing, believable characters... captures Edinburgh beautifully... It all adds up to a very good read' - Edinburgh Evening News First the joyous birth of Skinner's son... then the grim reality of murder in one of Edinburgh's prosperous suburbs. A man has been found knifed in a luxury villa. The victim had run a chain of laundrettes, saunas and pubs throughout the city, but for some time the police suspected these to be the front for a drug distribution network. As the murder investigation continues without result, it seems the killer was particularly cunning in covering his tracks - leaving no clues or leads to pursue. But then another seemingly minor crime - involving property fraud - takes Assistant Chief Constable Bob Skinner in a new direction. Moving from Scotland to northern Spain, then back to a chilling climax in Edinburgh, this complex and suspenseful thriller follows a tortuous and bloodsoaked trail involving vice, corruption and the merchants of death... What readers are saying about Skinner's Trail: 'All Quintin Jardine's books are a must read, you are hooked from the very first page. I can't get enough of them!' 'I rate Quintin Jardine among the finest crime writers ever' 'Five stars'",Quintin Jardine,2008-11-13,Fiction,320,109.94,fiction_boutique,False
KING OF INFINITE SPACE,"In this lush, magical, queer, and feminist take on Hamlet in modern-day New York City, a neuro-atypical philosopher, along with his best friend Horatio and artist ex-fiancé Lia, are caught up in the otherworldly events surrounding the death of his father. Meet Ben Dane: brilliant, devastating, devoted, honest to a fault (truly, a fault). His Broadway theater baron father is dead--but by purpose or accident? The question rips him apart. Unable to face alone his mother's ghastly remarriage to his uncle, Ben turns to his dearest friend, Horatio Patel, whom he hasn't seen since their relationship changed forever from platonic to something...other. Loyal to a fault (truly, a fault), Horatio is on the first flight to NYC when he finds himself next to a sly tailor who portends inevitable disaster. And who seems ominously like an architect of mayhem himself. Meanwhile, Ben's ex-fiancé Lia, sundered her from her loved ones thanks to her addiction recovery and torn from her art, has been drawn into the fold of three florists from New Orleans--seemingly ageless sisters who teach her the language of flowers, and whose magical bouquets hold both curses and cures. For a price. On one explosive night these kinetic forces will collide, and the only possible outcome is death. But in the masterful hands of Lyndsay Faye, the story we all know has abundant surprises in store. Impish, captivating, and achingly romantic, this is Hamlet as you've never seen it before.",Lyndsay Faye,2021-08-10,Fiction,209,73.03,fiction_boutique,False
The Town Beyond the Wall,"After the Second World War Michael, a young Jew, returns to his Eastern European village to contemplate the fate of his people and those who watched them go to death.",Elie Wiesel,1967,Fiction,293,89.13,fiction_boutique,False
The Vampire Companion - The Official Guide To Anne Rice's The Vampire Chronicles,"Hundreds of entries discuss various topics related to the Anne Rice series of vampire novels, and include characters, themes, places, and symbolism in the novels",Katherine M. Ramsland,1995,Fiction,205,34.5,fiction_boutique,True
Night Dogs,"Acclaimed crime writer Kent Anderson's ""fiercely authentic and deeply disturbing"" police novel, following a Vietnam veteran turned cop on the meanest streets of 1970s Portland, Oregon (Los Angeles Times). Two kinds of cops find their way to Portland's North Precinct: those who are sent there for punishment, and those who come for the action. Officer Hanson is the second kind, a veteran who survived the war in Vietnam only to decide he wanted to keep fighting at home. Hanson knows war, and in this battle for the Portland streets, he fights not for the law but for his own code of justice. Yet Hanson can't outrun his memories of another, warmer battleground. A past he thought he'd left behind, that now threatens to overshadow his future. An enemy, this time close to home, is prying into his war record. Pulling down the shields that protect the darkest moments of that fevered time. Until another piece of his past surfaces, and Hanson risks his career, his sanity--even his life--for honor.",Kent Anderson,2018-11-13,Fiction,284,63.24,fiction_boutique,False
